product_ID,product_type,product_name,psize,colour,invoice_no,customer_id,gender,age,quantity,price,payment_method,invoice_date,shopping_mall,clickstream_data,,Label
198.105.244.11-10.42.0.42-80-57709-6,Trousers,Cropped,L,violet,I231403,C230619,Male,64,5,203.3,Cash,06-02-23,Mall of Istanbul,"A violet coloured, L sized, Cropped Trousers",,0
205.204.101.182-10.42.0.211-443-58524-6,Trousers,Cropped,XL,violet,I115471,C832397,Female,54,5,1500.4,Credit Card,06-11-21,Metropol AVM,"A violet coloured, XL sized, Cropped Trousers",,0
10.42.0.42-104.193.88.109-50594-80-6,Trousers,Cargo Pants,XS,red,I592836,C277384,Female,31,1,40.66,Cash,18-06-22,Metrocity,"A red coloured, XS sized, Cargo Pants Trousers",,1
198.11.188.78-10.42.0.211-443-48539-6,Trousers,Cargo Pants,S,red,I317840,C296318,Male,49,2,600.16,Cash,10-02-23,Kanyon,"A red coloured, S sized, Cargo Pants Trousers",,0
10.42.0.151-10.42.0.1-23632-53-17,Trousers,Cargo Pants,M,red,I153468,C813874,Female,51,3,900.24,Credit Card,25-09-22,Viaport Outlet,"A red coloured, M sized, Cargo Pants Trousers",,0
219.142.78.162-10.42.0.211-80-52926-6,Trousers,Cargo Pants,L,red,I120560,C291970,Male,37,3,900.24,Cash,28-12-22,Metropol AVM,"A red coloured, L sized, Cargo Pants Trousers",,0
172.217.12.202-10.42.0.42-443-48662-6,Trousers,Cargo Pants,XL,red,I208105,C524507,Male,52,3,900.24,Credit Card,26-10-21,Istinye Park,"A red coloured, XL sized, Cargo Pants Trousers",,0
172.217.12.131-10.42.0.211-443-58530-6,Trousers,Cargo Pants,XS,orange,I565725,C230270,Female,64,3,1800.51,Cash,24-06-21,Viaport Outlet,"A orange coloured, XS sized, Cargo Pants Trousers",,0
172.217.10.2-10.42.0.211-443-53090-6,Trousers,Cargo Pants,S,orange,I858783,C307870,Female,65,3,1800.51,Credit Card,02-02-22,Kanyon,"A orange coloured, S sized, Cargo Pants Trousers",,0
209.10.120.26-10.42.0.211-80-50686-6,Trousers,Cargo Pants,M,orange,I168315,C294623,Female,53,3,1800.51,Cash,16-06-21,Mall of Istanbul,"A orange coloured, M sized, Cargo Pants Trousers",,0
10.42.0.42-66.231.239.95-54587-443-6,Trousers,Cargo Pants,L,orange,I146548,C205178,Male,30,4,1200.32,Cash,19-07-22,Metropol AVM,"A orange coloured, L sized, Cargo Pants Trousers",,1
10.42.0.151-125.39.240.46-42384-80-6,Trousers,Cargo Pants,XL,orange,I115242,C264585,Male,52,4,1200.32,Debit Card,01-11-22,Istinye Park,"A orange coloured, XL sized, Cargo Pants Trousers",,1
199.59.148.84-10.42.0.151-443-58509-6,Trousers,Cargo Pants,XS,yellow,I761759,C145059,Male,32,2,71.68,Credit Card,06-09-21,Mall of Istanbul,"A yellow coloured, XS sized, Cargo Pants Trousers",,1
202.77.129.150-10.42.0.151-80-38272-6,Trousers,Cargo Pants,S,yellow,I278595,C158616,Male,40,3,15.69,Credit Card,09-06-21,Emaar Square Mall,"A yellow coloured, S sized, Cargo Pants Trousers",,0
192.229.173.173-10.42.0.211-80-55622-6,Trousers,Cargo Pants,M,yellow,I230790,C955218,Female,53,3,900.24,Debit Card,06-02-22,Kanyon,"A yellow coloured, M sized, Cargo Pants Trousers",,1
172.217.3.99-10.42.0.151-443-54804-6,Trousers,Cargo Pants,L,yellow,I187777,C710954,Male,39,3,900.24,Credit Card,30-04-21,Zorlu Center,"A yellow coloured, L sized, Cargo Pants Trousers",,0
206.126.112.141-10.42.0.151-443-49513-6,Trousers,Cargo Pants,XL,yellow,I204421,C947516,Female,56,5,203.3,Credit Card,15-11-21,Metrocity,"A yellow coloured, XL sized, Cargo Pants Trousers",,1
10.42.0.211-23.21.51.186-50298-443-6,Trousers,Cargo Pants,XS,green,I186346,C305734,Female,19,2,1200.34,Credit Card,21-01-21,Metrocity,"A green coloured, XS sized, Cargo Pants Trousers",,0
10.42.0.211-10.42.0.1-51819-53-17,Trousers,Cargo Pants,S,green,I214442,C539840,Male,19,3,121.98,Debit Card,15-07-21,Kanyon,"A green coloured, S sized, Cargo Pants Trousers",,0
172.217.10.131-10.42.0.211-443-45712-6,Trousers,Cargo Pants,M,green,I271973,C251005,Female,67,5,1500.4,Credit Card,18-08-21,Istinye Park,"A green coloured, M sized, Cargo Pants Trousers",,0
10.42.0.211-10.42.0.1-49548-53-17,Trousers,Cargo Pants,L,green,I168925,C136395,Female,59,3,3150,Debit Card,01-05-22,Metrocity,"A green coloured, L sized, Cargo Pants Trousers",,1
10.42.0.211-115.239.210.141-54477-80-6,Trousers,Cargo Pants,XL,green,I124379,C898202,Male,63,3,45.45,Credit Card,15-10-21,Metrocity,"A green coloured, XL sized, Cargo Pants Trousers",,0
10.42.0.211-103.43.91.12-44084-443-6,Trousers,Cargo Pants,XS,blue,I221646,C320598,Male,68,1,300.08,Debit Card,15-02-21,Metrocity,"A blue coloured, XS sized, Cargo Pants Trousers",,0
10.42.0.1-10.42.0.42-53-23116-17,Trousers,Cargo Pants,S,blue,I209913,C339508,Male,23,2,30.3,Credit Card,28-09-22,Emaar Square Mall,"A blue coloured, S sized, Cargo Pants Trousers",,0
172.217.11.3-10.42.0.151-443-48575-6,Trousers,Cargo Pants,M,blue,I110823,C334518,Female,47,1,300.08,Credit Card,03-04-22,Metrocity,"A blue coloured, M sized, Cargo Pants Trousers",,1
180.163.255.159-10.42.0.151-443-55713-6,Trousers,Cargo Pants,L,blue,I241386,C307477,Female,25,2,600.16,Cash,29-03-21,Mall of Istanbul,"A blue coloured, L sized, Cargo Pants Trousers",,1
10.42.0.151-66.198.178.124-49171-443-6,Trousers,Cargo Pants,XL,blue,I113342,C238833,Male,22,4,1200.32,Credit Card,31-01-22,Forum Istanbul,"A blue coloured, XL sized, Cargo Pants Trousers",,0
172.217.1.161-10.42.0.211-443-60735-6,Trousers,Cargo Pants,XS,indigo,I189839,C135301,Female,60,2,10.46,Cash,24-12-22,Forum Istanbul,"A indigo coloured, XS sized, Cargo Pants Trousers",,0
10.42.0.211-54.192.38.171-56439-443-6,Trousers,Cargo Pants,S,indigo,I288734,C993876,Female,38,4,1200.32,Debit Card,07-03-23,Kanyon,"A indigo coloured, S sized, Cargo Pants Trousers",,0
182.22.67.102-10.42.0.211-443-57056-6,Trousers,Cargo Pants,M,indigo,I241628,C512698,Male,59,3,121.98,Credit Card,17-03-21,Metropol AVM,"A indigo coloured, M sized, Cargo Pants Trousers",,1
10.42.0.211-10.42.0.1-60205-53-17,Trousers,Cargo Pants,L,indigo,I312437,C618730,Male,20,5,1500.4,Credit Card,13-05-21,Emaar Square Mall,"A indigo coloured, L sized, Cargo Pants Trousers",,0
10.42.0.151-66.231.239.125-58553-443-6,Trousers,Cargo Pants,XL,indigo,I206043,C187608,Female,62,1,300.08,Credit Card,09-12-21,Metrocity,"A indigo coloured, XL sized, Cargo Pants Trousers",,0
10.42.0.42-66.198.178.91-57417-443-6,Trousers,Cargo Pants,XS,violet,I448589,C955533,Female,56,2,81.32,Debit Card,26-02-22,Mall of Istanbul,"A violet coloured, XS sized, Cargo Pants Trousers",,0
10.42.0.211-104.192.110.245-53240-443-6,Trousers,Cargo Pants,S,violet,I225004,C195673,Female,41,3,15.69,Debit Card,06-06-21,Metropol AVM,"A violet coloured, S sized, Cargo Pants Trousers",,0
10.42.0.211-10.42.0.1-64236-53-17,Trousers,Cargo Pants,M,violet,I295604,C327796,Female,39,3,1800.51,Credit Card,07-06-21,Metropol AVM,"A violet coloured, M sized, Cargo Pants Trousers",,0
172.217.10.106-10.42.0.211-443-47662-6,Trousers,Cargo Pants,L,violet,I233412,C524469,Female,47,1,300.08,Credit Card,08-05-21,Zorlu Center,"A violet coloured, L sized, Cargo Pants Trousers",,0
10.42.0.151-10.42.0.1-54638-53-17,Trousers,Cargo Pants,XL,violet,I246405,C105429,Female,55,1,5.23,Debit Card,04-08-21,Istinye Park,"A violet coloured, XL sized, Cargo Pants Trousers",,0
172.217.3.110-10.42.0.211-443-59382-6,Trousers,High-Waisted,XS,red,I330145,C304866,Female,30,3,900.24,Credit Card,16-09-21,Kanyon,"A red coloured, XS sized, High-Waisted Trousers",,0
10.42.0.151-106.39.169.66-45237-80-6,Trousers,High-Waisted,S,red,I730781,C304326,Male,34,5,1500.4,Debit Card,31-03-22,Istinye Park,"A red coloured, S sized, High-Waisted Trousers",,0
216.58.219.234-10.42.0.151-443-33251-6,Trousers,High-Waisted,M,red,I258797,C773181,Female,53,5,58.65,Cash,14-08-22,Metropol AVM,"A red coloured, M sized, High-Waisted Trousers",,0
10.42.0.211-10.42.0.1-27867-53-17,Trousers,High-Waisted,L,red,I140019,C467287,Female,24,4,2400.68,Cash,16-09-21,Metrocity,"A red coloured, L sized, High-Waisted Trousers",,0
174.35.73.110-10.42.0.42-80-55486-6,Trousers,High-Waisted,XL,red,I299140,C339114,Male,61,5,3000.85,Cash,28-06-22,Metropol AVM,"A red coloured, XL sized, High-Waisted Trousers",,1
10.42.0.151-31.13.80.5-45989-443-6,Trousers,High-Waisted,XS,orange,I145354,C299514,Female,32,5,1500.4,Debit Card,29-12-21,Metrocity,"A orange coloured, XS sized, High-Waisted Trousers",,1
10.42.0.1-10.42.0.42-53-21529-17,Trousers,High-Waisted,S,orange,I212471,C163011,Female,51,1,40.66,Debit Card,24-07-22,Kanyon,"A orange coloured, S sized, High-Waisted Trousers",,1
10.42.0.211-104.192.110.245-49748-443-6,Trousers,High-Waisted,M,orange,I980023,C120118,Male,55,5,203.3,Credit Card,20-01-23,Metrocity,"A orange coloured, M sized, High-Waisted Trousers",,1
131.253.61.66-10.42.0.151-443-41482-6,Trousers,High-Waisted,L,orange,I179118,C157064,Female,49,5,58.65,Debit Card,27-04-21,Kanyon,"A orange coloured, L sized, High-Waisted Trousers",,1
10.42.0.211-10.42.0.1-31735-53-17,Trousers,High-Waisted,XL,orange,I242660,C670293,Female,26,5,26.15,Credit Card,21-04-21,Cevahir AVM,"A orange coloured, XL sized, High-Waisted Trousers",,1
10.42.0.211-64.71.142.120-53905-443-6,Trousers,High-Waisted,XS,yellow,I488609,C210060,Female,56,3,1800.51,Credit Card,17-02-22,Metropol AVM,"A yellow coloured, XS sized, High-Waisted Trousers",,1
203.205.158.63-10.42.0.151-80-55142-6,Trousers,High-Waisted,S,yellow,I184493,C254397,Male,60,4,4200,Cash,01-10-22,Mall of Istanbul,"A yellow coloured, S sized, High-Waisted Trousers",,1
10.42.0.211-103.7.30.118-49024-80-6,Trousers,High-Waisted,M,yellow,I178572,C287355,Male,43,1,5.23,Cash,06-05-21,Metrocity,"A yellow coloured, M sized, High-Waisted Trousers",,0
180.149.136.194-10.42.0.211-443-49671-6,Trousers,High-Waisted,L,yellow,I275274,C175467,Female,69,2,23.46,Cash,22-10-22,Viaport Outlet,"A yellow coloured, L sized, High-Waisted Trousers",,1
202.77.129.150-10.42.0.211-80-35457-6,Trousers,High-Waisted,XL,yellow,I266960,C109885,Male,49,5,58.65,Cash,10-05-22,Metropol AVM,"A yellow coloured, XL sized, High-Waisted Trousers",,1
172.217.11.42-10.42.0.211-443-34473-6,Trousers,High-Waisted,XS,green,I282582,C119723,Female,55,5,179.2,Cash,07-06-21,Istinye Park,"A green coloured, XS sized, High-Waisted Trousers",,1
172.217.10.131-10.42.0.151-443-50504-6,Trousers,High-Waisted,S,green,I225839,C838257,Male,63,2,81.32,Debit Card,28-12-22,Zorlu Center,"A green coloured, S sized, High-Waisted Trousers",,1
151.101.117.140-10.42.0.211-443-45555-6,Trousers,High-Waisted,M,green,I756230,C846690,Male,36,3,107.52,Debit Card,26-12-21,Istinye Park,"A green coloured, M sized, High-Waisted Trousers",,1
172.217.3.99-10.42.0.42-443-39733-6,Trousers,High-Waisted,L,green,I339525,C185502,Female,28,5,1500.4,Credit Card,22-08-21,Istinye Park,"A green coloured, L sized, High-Waisted Trousers",,0
10.42.0.211-10.42.0.1-34263-53-17,Trousers,High-Waisted,XL,green,I232626,C176854,Male,45,3,121.98,Credit Card,20-02-21,Emaar Square Mall,"A green coloured, XL sized, High-Waisted Trousers",,1
172.217.12.163-10.42.0.42-443-43955-6,Trousers,High-Waisted,XS,blue,I291779,C184727,Male,67,2,600.16,Cash,21-10-21,Viaport Outlet,"A blue coloured, XS sized, High-Waisted Trousers",,1
10.42.0.211-10.42.0.1-14087-53-17,Trousers,High-Waisted,S,blue,I224157,C551975,Female,46,3,121.98,Cash,22-03-22,Cevahir AVM,"A blue coloured, S sized, High-Waisted Trousers",,0
172.217.12.206-10.42.0.211-443-39908-6,Trousers,High-Waisted,M,blue,I245816,C310676,Female,59,5,1500.4,Debit Card,19-01-23,Emaar Square Mall,"A blue coloured, M sized, High-Waisted Trousers",,1
10.42.0.1-10.42.0.42-53-3771-17,Trousers,High-Waisted,L,blue,I907658,C107258,Female,65,1,600.17,Cash,26-04-22,Mall of Istanbul,"A blue coloured, L sized, High-Waisted Trousers",,1
10.42.0.211-10.42.0.1-35111-53-17,Trousers,High-Waisted,XL,blue,I317125,C845711,Female,34,2,30.3,Credit Card,30-01-23,Kanyon,"A blue coloured, XL sized, High-Waisted Trousers",,1
10.42.0.211-104.192.110.245-38731-443-6,Trousers,High-Waisted,XS,indigo,I145770,C709824,Female,68,4,4200,Debit Card,06-01-23,Emaar Square Mall,"A indigo coloured, XS sized, High-Waisted Trousers",,0
211.144.37.229-10.42.0.211-80-59950-6,Trousers,High-Waisted,S,indigo,I252778,C339202,Female,50,1,600.17,Debit Card,12-07-22,Istinye Park,"A indigo coloured, S sized, High-Waisted Trousers",,1
10.42.0.211-114.134.80.163-42432-443-6,Trousers,High-Waisted,M,indigo,I364470,C162162,Male,30,2,1200.34,Cash,24-01-23,Istinye Park,"A indigo coloured, M sized, High-Waisted Trousers",,1
10.42.0.211-58.220.11.231-51970-80-6,Trousers,High-Waisted,L,indigo,I592896,C108465,Male,35,4,1200.32,Debit Card,05-02-21,Zorlu Center,"A indigo coloured, L sized, High-Waisted Trousers",,1
216.58.219.234-10.42.0.151-443-46596-6,Trousers,High-Waisted,XL,indigo,I639644,C682985,Male,54,2,600.16,Debit Card,23-07-22,Kanyon,"A indigo coloured, XL sized, High-Waisted Trousers",,1
10.42.0.211-10.42.0.1-35861-53-17,Trousers,High-Waisted,XS,violet,I148485,C309367,Male,20,1,5.23,Cash,15-02-21,Metropol AVM,"A violet coloured, XS sized, High-Waisted Trousers",,1
10.42.0.211-23.203.49.224-56921-443-6,Trousers,High-Waisted,S,violet,I271886,C218573,Female,58,2,81.32,Credit Card,14-05-22,Emaar Square Mall,"A violet coloured, S sized, High-Waisted Trousers",,1
10.42.0.42-54.192.38.154-59368-443-6,Trousers,High-Waisted,M,violet,I185724,C175732,Male,31,1,35.84,Cash,27-04-21,Istinye Park,"A violet coloured, M sized, High-Waisted Trousers",,1
172.217.12.170-10.42.0.42-443-49312-6,Trousers,High-Waisted,L,violet,I623959,C103461,Female,29,2,81.32,Cash,09-09-21,Metropol AVM,"A violet coloured, L sized, High-Waisted Trousers",,1
172.217.2.106-10.42.0.211-443-46531-6,Trousers,High-Waisted,XL,violet,I222357,C249679,Male,47,1,11.73,Cash,15-08-22,Metropol AVM,"A violet coloured, XL sized, High-Waisted Trousers",,1
10.42.0.151-104.244.42.1-57970-80-6,Trousers,Pleated,XS,red,I148614,C178845,Female,18,1,600.17,Cash,17-04-21,Mall of Istanbul,"A red coloured, XS sized, Pleated Trousers",,1
180.149.136.194-10.42.0.42-80-49057-6,Trousers,Pleated,S,red,I813784,C177475,Female,20,2,2100,Credit Card,27-08-22,Forum Istanbul,"A red coloured, S sized, Pleated Trousers",,1
173.194.66.188-10.42.0.151-5228-60578-6,Trousers,Pleated,M,red,I211758,C267852,Female,50,1,300.08,Debit Card,21-02-22,Cevahir AVM,"A red coloured, M sized, Pleated Trousers",,0
172.217.7.10-10.42.0.211-443-36417-6,Trousers,Pleated,L,red,I270546,C194974,Male,47,4,162.64,Cash,14-06-22,Kanyon,"A red coloured, L sized, Pleated Trousers",,1
180.149.136.194-10.42.0.211-80-57194-6,Trousers,Pleated,XL,red,I891663,C128277,Male,48,5,203.3,Credit Card,24-12-22,Cevahir AVM,"A red coloured, XL sized, Pleated Trousers",,1
203.90.242.126-10.42.0.211-80-32838-6,Trousers,Pleated,XS,orange,I162663,C502572,Male,35,3,1800.51,Credit Card,03-01-22,Metrocity,"A orange coloured, XS sized, Pleated Trousers",,1
10.42.0.42-106.39.169.66-58295-80-6,Trousers,Pleated,S,orange,I252732,C337111,Female,50,1,1050,Credit Card,03-12-22,Mall of Istanbul,"A orange coloured, S sized, Pleated Trousers",,1
10.42.0.211-69.147.82.60-58932-443-6,Trousers,Pleated,M,orange,I823227,C243037,Female,41,4,1200.32,Cash,27-05-22,Metrocity,"A orange coloured, M sized, Pleated Trousers",,1
172.217.7.10-10.42.0.151-443-57184-6,Trousers,Pleated,L,orange,I185731,C334686,Female,27,1,300.08,Credit Card,10-03-22,Zorlu Center,"A orange coloured, L sized, Pleated Trousers",,0
10.42.0.151-10.42.0.1-59657-53-17,Trousers,Pleated,XL,orange,I309813,C265568,Female,64,2,10.46,Credit Card,19-12-21,Mall of Istanbul,"A orange coloured, XL sized, Pleated Trousers",,1
10.42.0.211-66.231.239.95-48391-443-6,Trousers,Pleated,XS,yellow,I255891,C335904,Male,42,5,5250,Debit Card,03-04-22,Istinye Park,"A yellow coloured, XS sized, Pleated Trousers",,1
10.42.0.211-106.11.95.7-50978-443-6,Trousers,Pleated,S,yellow,I144011,C119157,Female,22,4,162.64,Credit Card,05-03-21,Mall of Istanbul,"A yellow coloured, S sized, Pleated Trousers",,1
10.42.0.211-10.42.0.1-37527-53-17,Trousers,Pleated,M,yellow,I291710,C559217,Female,64,2,600.16,Cash,03-10-22,Kanyon,"A yellow coloured, M sized, Pleated Trousers",,0
10.42.0.151-10.42.0.1-59122-53-17,Trousers,Pleated,L,yellow,I163500,C280866,Male,59,5,3000.85,Debit Card,30-07-22,Kanyon,"A yellow coloured, L sized, Pleated Trousers",,1
10.42.0.151-36.110.213.49-57577-443-6,Trousers,Pleated,XL,yellow,I107888,C574590,Female,53,3,900.24,Debit Card,08-02-21,Kanyon,"A yellow coloured, XL sized, Pleated Trousers",,1
183.79.250.251-10.42.0.211-443-47406-6,Trousers,Pleated,XS,green,I977597,C919190,Male,29,1,40.66,Credit Card,05-12-22,Mall of Istanbul,"A green coloured, XS sized, Pleated Trousers",,1
10.42.0.42-23.46.217.174-36541-443-6,Trousers,Pleated,S,green,I283132,C185049,Female,30,2,600.16,Credit Card,02-03-22,Metrocity,"A green coloured, S sized, Pleated Trousers",,1
10.42.0.211-31.13.71.36-47079-443-6,Trousers,Pleated,M,green,I637087,C295880,Female,50,5,1500.4,Cash,12-02-23,Kanyon,"A green coloured, M sized, Pleated Trousers",,1
216.58.219.238-10.42.0.151-80-60332-6,Trousers,Pleated,L,green,I335650,C245681,Female,42,5,1500.4,Credit Card,30-01-23,Mall of Istanbul,"A green coloured, L sized, Pleated Trousers",,1
10.42.0.42-103.235.46.212-48455-80-6,Trousers,Pleated,XL,green,I259858,C316015,Male,23,4,1200.32,Cash,27-11-21,Mall of Istanbul,"A green coloured, XL sized, Pleated Trousers",,1
172.217.11.14-10.42.0.151-443-45864-6,Trousers,Pleated,XS,blue,I214598,C111244,Female,41,1,40.66,Cash,02-03-21,Kanyon,"A blue coloured, XS sized, Pleated Trousers",,1
10.42.0.151-58.215.168.151-53445-80-6,Trousers,Pleated,S,blue,I309383,C716683,Male,29,4,162.64,Debit Card,22-10-21,Istinye Park,"A blue coloured, S sized, Pleated Trousers",,1
10.42.0.42-13.107.254.128-46336-443-6,Trousers,Pleated,M,blue,I228443,C201036,Female,59,4,1200.32,Debit Card,21-07-21,Kanyon,"A blue coloured, M sized, Pleated Trousers",,1
151.101.21.140-10.42.0.211-443-45849-6,Trousers,Pleated,L,blue,I111221,C136714,Female,34,5,1500.4,Debit Card,02-02-22,Kanyon,"A blue coloured, L sized, Pleated Trousers",,1
10.42.0.1-10.42.0.42-53-56896-17,Trousers,Pleated,XL,blue,I205645,C310969,Female,22,1,40.66,Cash,13-06-22,Metrocity,"A blue coloured, XL sized, Pleated Trousers",,1
172.217.11.46-10.42.0.151-443-38347-6,Trousers,Pleated,XS,indigo,I296120,C750093,Male,34,2,600.16,Cash,10-02-23,Metrocity,"A indigo coloured, XS sized, Pleated Trousers",,1
10.42.0.151-10.42.0.1-30884-53-17,Trousers,Pleated,S,indigo,I317106,C521028,Female,69,3,107.52,Credit Card,27-09-22,Metrocity,"A indigo coloured, S sized, Pleated Trousers",,1
172.217.6.206-10.42.0.151-443-35801-6,Trousers,Pleated,M,indigo,I300868,C311482,Male,61,3,3150,Cash,28-01-21,Metropol AVM,"A indigo coloured, M sized, Pleated Trousers",,1
10.42.0.1-10.42.0.42-53-19854-17,Trousers,Pleated,L,indigo,I254078,C122157,Female,44,3,1800.51,Cash,28-05-21,Kanyon,"A indigo coloured, L sized, Pleated Trousers",,1
172.217.10.110-10.42.0.42-443-47023-6,Trousers,Pleated,XL,indigo,I158508,C369937,Female,64,3,3150,Cash,06-06-22,Mall of Istanbul,"A indigo coloured, XL sized, Pleated Trousers",,1
10.42.0.211-64.71.142.124-40395-80-6,Trousers,Pleated,XS,violet,I120038,C228472,Female,40,4,1200.32,Cash,25-10-21,Metrocity,"A violet coloured, XS sized, Pleated Trousers",,1
172.217.12.131-10.42.0.42-443-48861-17,Trousers,Pleated,S,violet,I208560,C209723,Male,58,5,203.3,Cash,23-11-21,Istinye Park,"A violet coloured, S sized, Pleated Trousers",,1
172.217.10.225-10.42.0.211-443-46201-6,Trousers,Pleated,M,violet,I223532,C160421,Male,23,5,179.2,Credit Card,22-09-21,Istinye Park,"A violet coloured, M sized, Pleated Trousers",,1
172.217.3.110-10.42.0.211-443-60578-6,Trousers,Pleated,L,violet,I236697,C162397,Male,36,3,1800.51,Cash,24-02-21,Metropol AVM,"A violet coloured, L sized, Pleated Trousers",,1
216.58.219.202-10.42.0.211-443-38438-6,Trousers,Pleated,XL,violet,I129022,C940481,Female,64,2,23.46,Cash,29-04-22,Kanyon,"A violet coloured, XL sized, Pleated Trousers",,1
10.42.0.42-52.40.87.241-36889-443-6,Trousers,Tracksuit Bottoms,XS,red,I312175,C314546,Female,60,3,121.98,Cash,06-11-21,Mall of Istanbul,"A red coloured, XS sized, Tracksuit Bottoms Trousers",,1
172.217.11.10-10.42.0.151-443-40154-6,Trousers,Tracksuit Bottoms,S,red,I780362,C271866,Male,39,1,40.66,Debit Card,12-06-21,Metrocity,"A red coloured, S sized, Tracksuit Bottoms Trousers",,1
172.217.10.10-10.42.0.151-443-42778-6,Trousers,Tracksuit Bottoms,M,red,I311659,C164577,Male,65,3,15.69,Debit Card,19-07-22,Metropol AVM,"A red coloured, M sized, Tracksuit Bottoms Trousers",,1
10.42.0.211-106.39.169.66-55463-443-6,Trousers,Tracksuit Bottoms,L,red,I279882,C240837,Male,66,5,203.3,Debit Card,03-06-22,Metropol AVM,"A red coloured, L sized, Tracksuit Bottoms Trousers",,1
10.42.0.211-58.63.236.212-46457-443-6,Trousers,Tracksuit Bottoms,XL,red,I324650,C159771,Male,52,1,11.73,Cash,20-08-22,Kanyon,"A red coloured, XL sized, Tracksuit Bottoms Trousers",,1
172.217.12.163-10.42.0.211-443-40167-6,Trousers,Tracksuit Bottoms,XS,orange,I760012,C126598,Male,33,5,3000.85,Cash,06-02-22,Forum Istanbul,"A orange coloured, XS sized, Tracksuit Bottoms Trousers",,0
10.42.0.211-120.55.89.238-43305-8977-6,Trousers,Tracksuit Bottoms,S,orange,I139536,C882358,Male,63,2,10.46,Debit Card,09-11-21,Mall of Istanbul,"A orange coloured, S sized, Tracksuit Bottoms Trousers",,1
172.217.10.3-10.42.0.151-443-36475-6,Trousers,Tracksuit Bottoms,M,orange,I500621,C189942,Female,23,4,60.6,Cash,20-02-21,Istinye Park,"A orange coloured, M sized, Tracksuit Bottoms Trousers",,1
172.217.7.131-10.42.0.151-80-37915-6,Trousers,Tracksuit Bottoms,L,orange,I227528,C187110,Female,27,4,1200.32,Debit Card,17-01-23,Istinye Park,"A orange coloured, L sized, Tracksuit Bottoms Trousers",,1
